# Nodes
id    node_label  type x         y          demand service_time
0     7059532866  d    2.3867858 48.8243992 0      0.0         
1     26401793    c    2.3636415 48.8554984 56     0.305       
2     11444712461 c    2.3557555 48.8765182 80     0.253       
3     305916436   c    2.2686603 48.8475486 77     0.325       
4     360982      c    2.2964732 48.8372138 55     0.435       
5     244455467   c    2.4052201 48.8564951 83     0.292       
6     25273899    c    2.3240837 48.8692109 76     0.453       
7     272291384   c    2.2806827 48.8588803 32     0.265       
8     881330235   c    2.3813807 48.8682569 44     0.256       
9     25033788    c    2.3481127 48.8401478 90     0.467       
10    94114880    c    2.3738127 48.8817426 60     0.25        
11    4181790789  c    2.3434274 48.8601044 71     0.478       
12    24912965    c    2.3300648 48.8288849 40     0.262       
13    94141000    c    2.3645557 48.8601353 59     0.266       
14    24958030    c    2.3358949 48.8531684 25     0.459       
15    7258128977  c    2.3650321 48.8607677 80     0.342       
16    297208404   c    2.2993467 48.8829176 85     0.459       
17    130099806   c    2.3787055 48.8557065 58     0.468       
18    12749460577 c    2.3727423 48.8869435 71     0.256       
19    5297593444  c    2.3636084 48.8701371 27     0.488       
20    6200894566  c    2.3485142 48.8474442 23     0.489       
21    94143079    c    2.3559271 48.8722614 36     0.38        
22    25272939    c    2.3358764 48.8669887 22     0.46        
23    382062      c    2.3570633 48.852444  94     0.262       
24    110517384   c    2.3032567 48.8418276 49     0.269       
25    123256978   c    2.3576672 48.872659  54     0.35        
26    256589459   c    2.362358  48.8679492 63     0.367       
27    11586572434 c    2.3197554 48.8413082 37     0.343       
28    25031319    c    2.3451879 48.8502349 39     0.487       
29    65277086    c    2.3759668 48.8490558 49     0.262       
30    303547554   c    2.3114016 48.8865383 100    0.351       
31    2498261670  c    2.2966857 48.8296572 52     0.262       
32    175044779   c    2.3566011 48.865344  80     0.278       
33    94231217    c    2.3468809 48.8882462 75     0.486       
34    277743794   c    2.3023984 48.8584708 34     0.414       
35    268233911   c    2.3379558 48.8972753 32     0.263       
36    5513296057  c    2.334047  48.8514663 63     0.298       
37    667940546   c    2.3760808 48.8729658 97     0.428       
38    94208711    c    2.3298209 48.8828617 61     0.326       
39    497113288   c    2.329429  48.8934758 40     0.443       
40    94131402    c    2.4043688 48.8717235 89     0.267       
41    110548695   c    2.2984838 48.8382928 26     0.287       
42    661221      c    2.2972889 48.8739765 55     0.295       
43    25581798    c    2.3473586 48.8676174 32     0.29        
44    148947688   c    2.3008559 48.8359527 62     0.37        
45    27235057    c    2.3242625 48.8827582 94     0.306       
46    208906482   c    2.2582683 48.8374113 46     0.305       
47    674873075   c    2.3114214 48.8262795 41     0.498       
48    27235064    c    2.3247546 48.8806917 59     0.419       
49    826278651   c    2.3277612 48.8240972 80     0.297       
50    100289808   c    2.3540576 48.8222355 28     0.382       
51    34818837    c    2.2720361 48.8550945 22     0.452       
52    94208278    c    2.343747  48.8801848 61     0.376       
53    682294040   c    2.3338206 48.8660684 22     0.274       
54    9432324889  c    2.3418089 48.864109  30     0.474       
55    25554716    c    2.3499691 48.8573072 33     0.384       
56    94208286    c    2.3304302 48.8832947 83     0.401       
57    178763059   c    2.3186082 48.8743845 93     0.495       
58    1142990134  c    2.3527005 48.837098  80     0.312       
59    130095414   c    2.3060861 48.8464628 61     0.337       
60    94257976    c    2.2884178 48.849961  49     0.367       
61    199182646   c    2.3826439 48.8567337 41     0.412       
62    94140737    c    2.3657985 48.864674  60     0.405       
63    778523467   c    2.335721  48.8530806 90     0.469       
64    8284069718  c    2.3799489 48.8311601 82     0.491       
65    847813980   c    2.3338055 48.8632561 40     0.384       
66    9548439388  c    2.3483875 48.8496411 66     0.273       
67    27323744    c    2.3263178 48.8857954 25     0.361       
68    36471648    c    2.3232462 48.8368222 52     0.279       
69    27336545    c    2.282643  48.8799752 22     0.463       
70    94226787    c    2.3371971 48.8849759 26     0.443       
71    6272792929  c    2.3636943 48.8243338 56     0.446       
72    2399876970  c    2.3476942 48.8516851 85     0.448       
73    94145390    c    2.36633   48.8660184 34     0.38        
