# Nodes
id    node_label  type x         y          demand service_time
0     7784014250  d    2.2508951 48.8558961 0      0.0         
1     94182913    c    2.3593471 48.8829399 87     0.413       
2     14956548    c    2.3874465 48.8330601 74     0.308       
3     368143      c    2.3549444 48.8543758 22     0.448       
4     246849044   c    2.3729074 48.8685383 44     0.487       
5     35514390    c    2.3728843 48.8705636 53     0.292       
6     10166317080 c    2.3512624 48.8376436 24     0.378       
7     602568221   c    2.3504825 48.8666659 54     0.275       
8     25207329    c    2.3369676 48.8658889 41     0.386       
9     159966762   c    2.2943422 48.8469683 27     0.332       
10    25625648    c    2.3051153 48.8663919 87     0.378       
11    25031218    c    2.3459499 48.8497967 73     0.486       
12    338496057   c    2.3552535 48.8684074 73     0.434       
13    25031228    c    2.346632  48.8491193 100    0.324       
14    24959041    c    2.3299153 48.8502713 80     0.262       
15    241083467   c    2.3227454 48.8891245 38     0.492       
16    361042      c    2.3510175 48.8380175 56     0.339       
17    24959062    c    2.3308091 48.8502747 100    0.298       
18    34819159    c    2.2759171 48.8512643 38     0.481       
19    4273277528  c    2.3585136 48.8819939 24     0.436       
20    361050      c    2.3516349 48.8466037 77     0.442       
21    778289757   c    2.3556592 48.8652237 68     0.458       
22    27323488    c    2.3211756 48.8837575 54     0.341       
23    94143079    c    2.3559271 48.8722614 49     0.336       
24    361068      c    2.3507047 48.8560699 27     0.257       
25    34909804    c    2.3231609 48.8236762 66     0.315       
26    123457134   c    2.374193  48.8743644 60     0.257       
27    36471404    c    2.3194541 48.8373328 100    0.475       
28    346362991   c    2.3373746 48.8904713 56     0.372       
29    25256051    c    2.316085  48.8517926 99     0.496       
30    12833072255 c    2.3428545 48.8932955 61     0.255       
31    94159488    c    2.3453266 48.8740337 81     0.427       
32    96136833    c    2.3985928 48.8801328 96     0.45        
33    11324061314 c    2.2854013 48.880739  40     0.417       
34    669764738   c    2.3398863 48.8954721 33     0.456       
35    1084405383  c    2.3298756 48.875221  25     0.466       
36    361096      c    2.3526101 48.8696795 31     0.332       
37    690533004   c    2.3572321 48.8717447 79     0.461       
38    9300629133  c    2.3679144 48.8688437 97     0.273       
39    361109      c    2.3327119 48.8742988 31     0.27        
