# Nodes
id   node_label  type x          y          demand service_time
0    3144379554  d    11.3328391 46.4810768 0      0.0         
1    6548426250  c    11.329837  46.4923034 42     0.487       
2    2631777804  c    11.3621457 46.4996614 99     0.336       
3    12269085712 c    11.3360074 46.4948246 68     0.499       
4    2621420049  c    11.3582136 46.4987358 64     0.379       
5    12291444766 c    11.3231346 46.4856532 47     0.301       
6    4249380904  c    11.3590171 46.4931865 48     0.409       
7    12270570538 c    11.3330099 46.4895868 45     0.291       
8    344756273   c    11.3614608 46.4985317 59     0.251       
9    1761243187  c    11.3401119 46.4968937 28     0.479       
10   11990878266 c    11.3390872 46.4867242 46     0.323       
11   2507813435  c    11.3183367 46.4800077 42     0.494       
12   394860094   c    11.3219331 46.4726389 81     0.444       
13   11390352959 c    11.3175458 46.488463  34     0.363       
14   2505841726  c    11.3625512 46.4964909 31     0.438       
15   1811102783  c    11.3325401 46.468352  63     0.307       
16   2293065795  c    11.3417037 46.481985  59     0.275       
17   646702661   c    11.3345928 46.5028286 34     0.374       
18   334545483   c    11.343258  46.4938283 52     0.478       
19   266742352   c    11.3491124 46.4976156 41     0.38        
20   2282909268  c    11.3360076 46.4951108 88     0.383       
21   266742357   c    11.3493129 46.5000458 45     0.319       
22   2285112417  c    11.3528774 46.5009499 35     0.494       
23   1505342075  c    11.338596  46.5002913 44     0.308       
24   1478069373  c    11.335823  46.4957769 85     0.443       
25   3221108361  c    11.2996571 46.5032827 24     0.338       
26   7234673801  c    11.320537  46.48401   85     0.456       
27   393765002   c    11.3329801 46.4884869 54     0.451       
28   393765013   c    11.3358951 46.4896338 63     0.38        
29   1557646489  c    11.3685939 46.493589  92     0.428       
30   334578329   c    11.3402754 46.4999761 79     0.464       
31   2310501022  c    11.3503729 46.5011449 39     0.367       
32   3371071149  c    11.3580548 46.4967546 44     0.253       
33   886243501   c    11.3391371 46.5017878 92     0.297       
34   962963637   c    11.359316  46.4997632 21     0.38        
35   282591929   c    11.3524922 46.4954342 71     0.279       
36   288903356   c    11.3453452 46.4996947 62     0.364       
37   143412412   c    11.3402132 46.4949566 25     0.396       
38   282591939   c    11.3569073 46.4985131 62     0.371       
39   12290384584 c    11.318854  46.4876378 83     0.307       
40   12290384585 c    11.3185988 46.4880318 98     0.392       
41   2622516425  c    11.3302423 46.4901324 48     0.392       
42   6103691978  c    11.3137248 46.4918476 98     0.32        
43   7700751051  c    11.3067382 46.4916158 98     0.477       
44   332741849   c    11.3705776 46.4951518 71     0.261       
45   143412445   c    11.3568484 46.5012373 24     0.252       
46   282591966   c    11.353033  46.5001093 61     0.481       
47   9139675362  c    11.3397257 46.4946971 37     0.38        
48   143423721   c    11.3555648 46.497459  50     0.298       
49   6786616041  c    11.3328567 46.4761266 43     0.388       
50   2331634416  c    11.3324125 46.4845803 44     0.49        
51   383800568   c    11.3562661 46.4955062 38     0.414       
52   355979003   c    11.3362804 46.5001662 77     0.435       
53   334640892   c    11.3418976 46.4909482 99     0.448       
54   1759977216  c    11.3558066 46.4977701 79     0.303       
55   2427102986  c    11.3702888 46.4958369 25     0.255       
56   1829123853  c    11.3583154 46.499778  52     0.319       
57   2626524943  c    11.3258651 46.4883269 29     0.278       
58   1677721874  c    11.3035052 46.4899025 69     0.256       
59   334577944   c    11.3418331 46.5013313 34     0.428       
60   2297754911  c    11.3483832 46.4865297 98     0.353       
61   1730327840  c    11.3077753 46.4954672 52     0.473       
62   6638722338  c    11.3122085 46.5014738 52     0.497       
63   2631795494  c    11.3522892 46.500258  79     0.38        
64   143410470   c    11.3639058 46.5000047 77     0.491       
65   1179005739  c    11.3623157 46.4926384 87     0.323       
66   538833207   c    11.3432065 46.4834389 22     0.413       
67   2501951820  c    11.3579026 46.496762  84     0.369       
68   1762365266  c    11.3205543 46.4839823 60     0.464       
69   287965016   c    11.3407237 46.4937876 72     0.438       
70   287965018   c    11.3414418 46.4920764 67     0.296       
71   262984542   c    11.3402052 46.5016146 60     0.413       
72   4774198644  c    11.3723413 46.4948611 95     0.35        
73   2621700983  c    11.3365746 46.4901857 35     0.469       
74   355975046   c    11.3367045 46.5003031 50     0.488       
75   1363077010  c    11.3301722 46.4898367 50     0.341       
76   2488595352  c    11.3142754 46.4940854 49     0.398       
77   334545305   c    11.3439237 46.4937801 39     0.497       
78   292407706   c    11.3434758 46.4837109 66     0.453       
79   266742179   c    11.3638956 46.5006752 71     0.47        
80   5118308260  c    11.3254358 46.4959722 26     0.364       
81   7197523366  c    11.3746516 46.4987311 79     0.293       
82   292407725   c    11.3355669 46.4697241 91     0.318       
83   143422383   c    11.3083766 46.4927277 50     0.31        
84   8780857787  c    11.3382238 46.4907035 48     0.256       
85   293025215   c    11.3466128 46.5107059 71     0.26        
86   392075204   c    11.3287828 46.4899975 95     0.329       
87   2491439054  c    11.3071608 46.4960281 59     0.462       
88   2499545552  c    11.3596938 46.499875  70     0.355       
89   335609810   c    11.335729  46.4899393 22     0.353       
90   1273653720  c    11.3571831 46.4996933 68     0.468       
91   335609819   c    11.3317033 46.4896627 54     0.455       
92   638553057   c    11.3699693 46.4944671 34     0.481       
93   10087342565 c    11.3511966 46.4959877 94     0.366       
94   10090500070 c    11.3665022 46.500571  40     0.386       
95   323089383   c    11.343076  46.4932185 90     0.402       
96   1326658543  c    11.3568667 46.5016772 42     0.366       
97   2338626032  c    11.3491595 46.5116822 100    0.274       
98   7107342324  c    11.345237  46.4859958 92     0.265       
99   7597792247  c    11.3273723 46.4745578 46     0.464       
100  2304423421  c    11.3370184 46.486336  28     0.443       
101  1729434465  f    11.3058213 46.48931   0      0.0         
102  10745489698 f    11.3101175 46.4998267 0      0.0         
103  1955006699  f    11.3473366 46.4950861 0      0.0         
104  2331788974  f    11.336677  46.4842281 0      0.0         
105  7340163026  f    11.3249264 46.4782884 0      0.0         
106  2493608435  f    11.3400301 46.5011899 0      0.0         
107  8900310167  f    11.3262771 46.4731315 0      0.0         
108  2472912761  f    11.347138  46.4939159 0      0.0         
109  143410491   f    11.3649887 46.4983158 0      0.0         
110  2514630590  f    11.3319759 46.4795524 0      0.0         
111  143410459   a    11.3610722 46.5002555 0      0.0         
112  143410471   a    11.3643569 46.5001481 0      0.0         
113  143410487   a    11.3649736 46.4985568 0      0.0         
114  143410493   a    11.3660852 46.4977662 0      0.0         
115  143410506   a    11.3677365 46.4941616 0      0.0         
116  143410507   a    11.3686182 46.4930963 0      0.0         
117  143412419   a    11.3466694 46.4947002 0      0.0         
118  143412429   a    11.3544805 46.4950159 0      0.0         
119  143412435   a    11.3578368 46.4968639 0      0.0         
120  143412439   a    11.3612289 46.4990981 0      0.0         
121  143412440   a    11.3607365 46.5003982 0      0.0         
122  143412460   a    11.3511961 46.5013378 0      0.0         
123  143412465   a    11.3496823 46.5015001 0      0.0         
124  143412478   a    11.3492012 46.4990427 0      0.0         
125  143412479   a    11.3483542 46.4990752 0      0.0         
126  143412481   a    11.3478635 46.4990611 0      0.0         
127  143412495   a    11.3445448 46.5017626 0      0.0         
128  143413284   a    11.3475482 46.509754  0      0.0         
129  143413286   a    11.3470764 46.5091385 0      0.0         
130  143415744   a    11.3169717 46.4746704 0      0.0         
131  143420947   a    11.311966  46.5013    0      0.0         
