# Nodes
id   node_label  type x         y          demand service_time
0    3930727574  d    3.1918479 51.1636704 0      0.0         
1    305444352   c    3.2363622 51.2110788 67     0.351       
2    2920331648  c    3.2127856 51.222846  34     0.365       
3    11219480070 c    3.2169346 51.2398928 40     0.421       
4    26363660    c    3.2278872 51.2091311 91     0.478       
5    6172698360  c    3.2157309 51.2467942 44     0.386       
6    932494610   c    3.2066507 51.2290781 99     0.449       
7    315801748   c    3.2265501 51.2073082 73     0.34        
8    1019888276  c    3.2091445 51.3319096 30     0.363       
9    1728433559  c    3.2185465 51.2072652 55     0.451       
10   256262423   c    3.2643747 51.1942038 72     0.409       
11   17421081    c    3.2211776 51.2083532 58     0.261       
12   1712716442  c    3.2104968 51.1880746 72     0.27        
13   932490649   c    3.2149402 51.2341239 63     0.272       
14   7939597463  c    3.189915  51.2234226 38     0.383       
15   144296222   c    3.21925   51.206688  24     0.316       
16   995023903   c    3.2222867 51.2067531 74     0.324       
17   6564645022  c    3.2608133 51.208751  24     0.269       
18   1168825640  c    3.2184636 51.1970331 56     0.328       
19   4579069867  c    3.2190585 51.239204  70     0.479       
20   171583149   c    3.1997688 51.2012012 29     0.384       
21   5062081586  c    3.2330634 51.2128045 66     0.47        
22   26349115    c    3.2318095 51.209697  64     0.327       
23   6731745469  c    3.2427074 51.2105635 81     0.486       
24   7959231808  c    3.1999378 51.2429649 90     0.484       
25   26343876    c    3.2228889 51.2062458 40     0.281       
26   1165381704  c    3.1938256 51.2059051 83     0.394       
27   5732702541  c    3.1900974 51.1994099 37     0.31        
28   26343891    c    3.2267125 51.2095906 48     0.342       
29   26362453    c    3.2213824 51.2061473 46     0.41        
30   315742165   c    3.220228  51.2074423 46     0.324       
31   3263091927  c    3.2556009 51.2086854 91     0.331       
32   315790679   c    3.2196501 51.204801  54     0.387       
33   8907525723  c    3.2169884 51.2370204 48     0.35        
34   876167288   c    3.2240127 51.2074827 63     0.29        
35   207918044   c    3.2611934 51.2224168 54     0.359       
