# Nodes
id   node_label  type x         y          demand service_time
0    6260914309  d    3.2269388 51.2213438 0      0.0         
1    26343936    c    3.2323525 51.2096688 35     0.321       
2    26343939    c    3.2386669 51.2124834 84     0.294       
3    7425638406  c    3.2284282 51.1999253 54     0.475       
4    11219480070 c    3.2169346 51.2398928 89     0.457       
5    771807754   c    3.2175434 51.2060602 26     0.425       
6    9468277771  c    3.2161208 51.2419372 90     0.432       
7    2228166673  c    3.2152727 51.2158613 99     0.398       
8    669550101   c    3.1781691 51.1968325 78     0.355       
9    7046528024  c    3.2230021 51.1851737 23     0.258       
10   6456306717  c    3.2796571 51.2161137 56     0.456       
11   6499728415  c    3.2523391 51.209672  83     0.432       
12   3205516831  c    3.2144676 51.1819963 42     0.286       
13   364719648   c    3.2477384 51.2102522 58     0.405       
14   113543202   c    3.2318742 51.2044794 26     0.395       
15   995023903   c    3.2222867 51.2067531 89     0.324       
16   1103393322  c    3.2247002 51.2036926 62     0.367       
17   2161919544  c    3.2249495 51.2044174 37     0.255       
18   26349115    c    3.2318095 51.209697  96     0.302       
19   305443399   c    3.2356406 51.210589  46     0.256       
20   315740745   c    3.2186786 51.2129295 63     0.404       
21   246661196   c    3.232615  51.1915853 69     0.321       
22   144308814   c    3.2136178 51.1881392 100    0.359       
23   26362453    c    3.2213824 51.2061473 63     0.342       
24   8635075169  c    3.2349365 51.2241281 93     0.284       
25   998345315   c    3.2203124 51.2055449 42     0.315       
26   12543934564 c    3.2797861 51.2065521 80     0.392       
27   17421926    c    3.2228612 51.2092221 78     0.252       
28   6652679784  c    3.2415859 51.2069661 73     0.298       
29   17422442    c    3.2271213 51.2069419 23     0.339       
30   1845849708  c    3.1992603 51.2506967 86     0.415       
31   17422444    c    3.2278841 51.2073198 26     0.257       
32   4938897522  c    3.1858799 51.3225736 93     0.269       
33   876167288   c    3.2240127 51.2074827 23     0.49        
34   11800423038 c    3.2004284 51.3291582 56     0.298       
35   6699113091  c    3.207795  51.2204827 39     0.284       
36   1594431118  c    3.2232482 51.2055072 55     0.255       
37   6564645022  c    3.2608133 51.208751  65     0.47        
38   5279927986  c    3.2225255 51.2076955 33     0.331       
39   123773620   c    3.2115417 51.1886111 83     0.432       
40   11999177909 c    3.1971509 51.2140791 25     0.327       
41   5279927990  c    3.2224196 51.2075781 59     0.398       
42   11157583031 c    3.201769  51.1977827 93     0.397       
43   5279927992  c    3.2225648 51.2079494 65     0.416       
44   1974935239  c    3.1937043 51.2134836 80     0.476       
45   1070792913  c    3.1929313 51.2106094 47     0.431       
46   1477267156  c    3.2061115 51.3331811 97     0.28        
47   3252107989  c    3.2794451 51.1884307 69     0.483       
48   6965150426  c    3.2033808 51.2430354 67     0.266       
49   1845849826  c    3.2012104 51.2509707 97     0.301       
50   315793131   c    3.2245526 51.2100679 57     0.268       
51   10126767852 c    3.2107867 51.1897315 30     0.286       
52   1927150828  c    3.2267364 51.2199554 84     0.481       
53   17422577    c    3.2251705 51.2030898 24     0.46        
54   3190279410  c    3.2586286 51.208869  21     0.3         
55   1708851956  c    3.180685  51.1971765 48     0.279       
56   3190279412  c    3.2586803 51.2090208 40     0.251       
57   11999107830 c    3.196599  51.2002944 100    0.397       
58   3365597946  c    3.2069504 51.2265126 82     0.373       
59   1493074183  c    3.2124099 51.2453032 95     0.272       
60   1493074185  c    3.2126907 51.2451084 99     0.336       
61   6499748620  c    3.2655497 51.2090716 84     0.499       
62   932494610   c    3.2066507 51.2290781 66     0.399       
63   1517729045  c    3.1970431 51.2478502 79     0.372       
64   256262423   c    3.2643747 51.1942038 89     0.267       
65   1781325081  c    3.1953559 51.2501474 30     0.349       
66   17421081    c    3.2211776 51.2083532 28     0.443       
67   144296222   c    3.21925   51.206688  95     0.484       
68   26363682    c    3.2255079 51.2094607 23     0.403       
69   932116275   c    3.2213948 51.2222755 40     0.328       
70   2962664761  c    3.2132625 51.2223423 81     0.363       
71   4975380802  c    3.2193948 51.2060222 62     0.451       
72   315790680   c    3.2187822 51.20487   40     0.462       
73   9269714776  c    3.2442919 51.2004455 74     0.285       
74   6537188207  c    3.2307184 51.1945368 21     0.348       
75   2153956213  c    3.2489018 51.2137268 31     0.382       
76   26343801    c    3.223117  51.212172  76     0.391       
77   318171014   c    3.2052186 51.2014306 67     0.421       
78   4685465491  c    3.2265596 51.2086553 65     0.355       
79   1019834259  c    3.2033035 51.332449  20     0.476       
80   1728930713  c    3.1715011 51.2026395 95     0.448       
81   5133626266  c    3.1819645 51.1965043 32     0.456       
82   323721117   c    3.2354015 51.1868305 52     0.413       
83   1178980259  c    3.2212034 51.2103497 81     0.334       
84   144312228   c    3.2105553 51.1866176 26     0.382       
85   1942971314  c    3.2231503 51.2096164 70     0.272       
86   17421753    c    3.2256635 51.2078515 62     0.415       
87   1019834302  c    3.20681   51.3304436 61     0.405       
88   10181367238 c    3.1976887 51.2945042 21     0.403       
89   171576266   c    3.2018468 51.1978645 84     0.309       
90   26343890    c    3.2263524 51.2095564 23     0.42        
91   5398522331  c    3.1965953 51.2460683 97     0.477       
92   6561872862  c    3.2473364 51.210944  49     0.381       
93   729919456   c    3.17503   51.1960519 67     0.372       
94   323744227   c    3.242347  51.2014651 48     0.4         
95   5715013606  c    3.2297768 51.2047363 28     0.434       
96   1389338607  c    3.1849405 51.3175718 94     0.367       
97   5627658224  c    3.2481922 51.2138704 39     0.366       
98   5240131569  c    3.2171828 51.2140837 67     0.357       
99   684706807   c    3.2476447 51.2153673 32     0.494       
100  1020075519  c    3.2103857 51.3327019 97     0.361       
101  318171178   f    3.2043304 51.2017759 0      0.0         
102  3281984939  f    3.2223763 51.2101369 0      0.0         
103  5232146925  f    3.2075791 51.2143697 0      0.0         
104  6966963537  f    3.2447343 51.2038442 0      0.0         
105  1829385086  f    3.2642683 51.2081587 0      0.0         
106  1731239827  f    3.1948353 51.2949913 0      0.0         
107  2629384636  f    3.1820873 51.3290232 0      0.0         
108  1501765051  f    3.1991029 51.294817  0      0.0         
109  323729212   f    3.2348383 51.1925625 0      0.0         
110  7039642558  f    3.1928895 51.3278015 0      0.0         
111  17407584    a    3.2168404 51.2057674 0      0.0         
112  17407754    a    3.216128  51.2071852 0      0.0         
113  17407762    a    3.2171827 51.2058886 0      0.0         
114  17407837    a    3.2159198 51.2056584 0      0.0         
115  17421101    a    3.2287342 51.2094468 0      0.0         
116  17421107    a    3.2295503 51.2097365 0      0.0         
117  17421108    a    3.2301162 51.2090357 0      0.0         
118  17421110    a    3.2293442 51.2087351 0      0.0         
119  17421114    a    3.2302926 51.2099159 0      0.0         
120  17421761    a    3.2250707 51.207343  0      0.0         
121  17421762    a    3.2248494 51.2070758 0      0.0         
122  17422185    a    3.2261755 51.2107097 0      0.0         
123  17422448    a    3.2284885 51.2076119 0      0.0         
124  17422537    a    3.2248839 51.2055077 0      0.0         
125  17422567    a    3.223751  51.2048399 0      0.0         
