# Nodes
id   node_label  type x         y          demand service_time
0    41989859    d    5.695533  50.860053  0      0.0         
1    41966593    c    5.7244581 50.8438439 89     0.353       
2    41968133    c    5.7073766 50.8451994 91     0.371       
3    41969675    c    5.7068742 50.8463105 90     0.463       
4    41977869    c    5.7314847 50.8523013 97     0.453       
5    41978384    c    5.7137914 50.8525461 93     0.257       
6    3849289235  c    5.7141682 50.873974  36     0.299       
7    2835661856  c    5.6994368 50.8468851 38     0.375       
8    41991201    c    5.6709894 50.8607401 50     0.356       
9    41970209    c    5.6795874 50.8467768 34     0.395       
10   41969188    c    5.6741213 50.8459567 89     0.435       
11   295265829   c    5.6718895 50.8604049 55     0.32        
12   4408411687  c    5.6876474 50.8431626 66     0.258       
13   41976884    c    5.6901295 50.8515994 77     0.367       
14   3495500342  c    5.6848469 50.834903  56     0.348       
15   294032952   c    5.690119  50.8480062 51     0.303       
16   41973822    c    5.6853521 50.8496853 97     0.259       
17   41991233    c    5.66993   50.86079   23     0.391       
18   41972806    c    5.6944891 50.8487029 40     0.48        
19   41979979    c    5.6845153 50.8535068 28     0.393       
20   11878375501 c    5.7002883 50.858516  66     0.425       
21   41962064    c    5.7298825 50.8408052 53     0.469       
22   360180307   c    5.700168  50.8568406 80     0.452       
23   2260017246  c    5.6882237 50.850547  97     0.334       
24   571173986   c    5.7276159 50.8438575 94     0.399       
25   240645225   c    5.6928117 50.8474387 94     0.443       
26   5250065004  c    5.7128423 50.8489711 29     0.498       
27   41963632    c    5.7278213 50.8417101 89     0.294       
28   985224306   c    5.6916357 50.8518624 48     0.324       
29   41971316    c    5.6985542 50.8475516 78     0.33        
30   2095234682  c    5.6660847 50.8498853 47     0.464       
31   4894180987  c    5.6834596 50.8363615 56     0.495       
32   586397823   c    5.72728   50.84434   77     0.478       
33   41972353    c    5.689123  50.8484257 32     0.468       
34   843943558   c    5.7211968 50.8429674 67     0.343       
35   5184269447  c    5.7007157 50.8592989 66     0.338       
36   5901793930  c    5.7126749 50.8497276 27     0.293       
37   41973899    c    5.7047672 50.8497507 70     0.39        
38   41967250    c    5.7276207 50.8443287 29     0.47        
39   7997463699  c    5.7290429 50.828118  96     0.464       
40   41970837    c    5.6994365 50.8472614 20     0.393       
41   11607291030 c    5.6895715 50.8541906 44     0.356       
42   5901793943  c    5.7127701 50.8494603 33     0.366       
43   41976989    c    5.6912321 50.8517275 23     0.46        
44   41969315    c    5.6923218 50.8460656 57     0.409       
