# Nodes
id   node_label  type x         y          demand service_time
0    4573849928  d    2.8222956 42.0056756 0      0.0         
1    772161540   c    2.8149347 41.9714004 89     0.258       
2    7127097353  c    2.8189416 41.9781039 67     0.328       
3    772197897   c    2.8025432 41.9767007 99     0.254       
4    772216332   c    2.8105019 41.9774917 40     0.35        
5    2517187085  c    2.8146426 41.9827088 32     0.269       
6    772188688   c    2.7977711 41.9930126 20     0.28        
7    772168721   c    2.8084832 41.9763501 53     0.36        
8    772151829   c    2.8198593 41.9759986 80     0.482       
9    772123161   c    2.8107503 41.9705921 68     0.278       
10   772166682   c    2.8178751 41.981871  26     0.486       
11   771981859   c    2.8211847 41.9773786 45     0.301       
12   772011044   c    2.8150475 41.9684394 86     0.483       
13   772149285   c    2.8195259 41.9774491 90     0.455       
14   772204587   c    2.8041859 41.9747655 23     0.357       
15   772012591   c    2.8181968 41.975304  75     0.421       
16   772209207   c    2.8169687 41.9709225 34     0.334       
17   772177976   c    2.8135579 41.977854  59     0.426       
18   775062588   c    2.8233208 41.9822049 51     0.279       
19   771997756   c    2.8230071 41.986031  46     0.437       
20   772264001   c    2.817377  41.9847476 22     0.48        
21   772033092   c    2.8181884 41.968811  35     0.395       
22   775062601   c    2.8233167 41.9821382 25     0.346       
23   772041802   c    2.8134196 41.9780212 29     0.433       
24   772112462   c    2.8228211 41.9764673 44     0.27        
25   772225617   c    2.8240647 41.9707968 80     0.388       
26   772161106   c    2.8204056 41.9784984 57     0.343       
27   772276819   c    2.8215252 41.9849394 46     0.437       
28   4113988692  c    2.815149  41.983921  94     0.41        
29   772219985   c    2.8226179 41.9789334 92     0.477       
30   772123222   c    2.8224687 41.9796959 60     0.271       
31   772146264   c    2.821576  41.9697899 43     0.355       
32   773371488   c    2.8186832 41.9778831 93     0.418       
33   771992686   c    2.8116252 41.9823381 57     0.381       
34   772171377   c    2.817135  41.9825361 59     0.312       
35   772042355   c    2.8059239 41.9750643 88     0.361       
36   772108406   c    2.8061123 41.949004  93     0.39        
37   772268153   c    2.8187945 41.9809449 56     0.467       
38   772110969   c    2.8109056 41.9767774 60     0.264       
39   772154493   c    2.8059447 41.9737336 55     0.408       
40   772125310   c    2.8228903 41.9822027 41     0.343       
41   771978367   c    2.8176408 41.9780934 88     0.287       
42   771995778   c    2.8223041 41.9787414 65     0.454       
43   772213892   c    2.8199251 41.9800712 100    0.454       
44   772174980   c    2.807955  41.9541786 25     0.403       
45   771965572   c    2.8153287 41.9831448 30     0.355       
46   772061831   c    2.818839  41.9822715 95     0.285       
47   772203656   c    2.828309  41.9724356 40     0.322       
48   772177034   c    2.8249503 42.0072201 57     0.315       
49   772209803   c    2.8110329 41.9748936 85     0.356       
50   772125842   c    2.8236677 41.9676998 24     0.413       
51   772006038   c    2.8150506 41.9807138 38     0.258       
52   772024473   c    2.8232518 41.9861047 36     0.349       
53   12103162522 c    2.8072522 41.9659533 98     0.382       
54   772188845   c    2.8197267 41.9801767 33     0.395       
55   771973806   c    2.8225125 41.9788717 47     0.392       
56   772137159   c    2.815565  41.9833672 89     0.428       
57   772191943   c    2.8194309 41.9807956 75     0.324       
58   772199111   c    2.8214833 41.9693375 36     0.371       
59   771991242   c    2.8060571 41.9493678 84     0.488       
60   772259022   c    2.819222  41.976131  73     0.272       
61   771965652   c    2.8100984 41.9766012 69     0.301       
62   772150998   c    2.8162685 41.969937  22     0.372       
63   772008153   c    2.8196188 41.9776944 96     0.321       
64   773934298   c    2.8033853 41.9560114 33     0.34        
65   772195041   c    2.812816  41.9775478 95     0.494       
66   772080353   c    2.8213316 41.9766578 51     0.39        
67   10911291619 c    2.8114662 41.9628311 93     0.345       
68   772248296   c    2.8199739 41.9776228 85     0.277       
69   772148463   c    2.821654  41.9839464 44     0.417       
70   772155631   c    2.8208795 41.9768296 36     0.288       
71   772138223   c    2.8156383 41.97179   61     0.492       
72   772080381   c    2.8246482 41.972242  20     0.424       
73   772080387   c    2.8079335 41.9770741 20     0.254       
74   772208907   c    2.807326  41.9526228 76     0.405       
75   772142861   c    2.822555  41.9679872 78     0.483       
76   772211473   c    2.8204935 41.975868  76     0.276       
77   771968277   c    2.8025005 41.9753362 40     0.458       
78   772168472   c    2.8105449 41.970065  38     0.488       
79   771993882   c    2.8128202 41.9806961 33     0.421       
80   772143900   c    2.8036519 41.9768551 93     0.428       
81   772156707   c    2.8075142 41.9776333 23     0.5         
82   772112171   c    2.8188865 41.9851572 40     0.483       
83   772176179   c    2.8113299 41.9624975 25     0.477       
84   771993396   c    2.8186613 41.969511  49     0.415       
85   3687238965  c    2.8201981 41.9795432 32     0.329       
86   772240695   c    2.8072633 41.9732327 72     0.485       
87   3687238968  c    2.8204395 41.9798035 21     0.377       
88   772186937   c    2.8286923 41.9629977 41     0.406       
89   771980090   c    2.8133864 41.975212  24     0.443       
90   772260160   c    2.8116749 41.9705732 61     0.459       
91   772181313   c    2.823127  41.9805084 44     0.432       
92   772108099   c    2.8045524 41.9728206 25     0.446       
93   772014917   c    2.8233124 41.9779482 91     0.483       
94   772124998   c    2.8165032 41.9822074 37     0.287       
95   772161862   c    2.8189047 41.9751573 40     0.314       
96   771968837   c    2.818351  41.9690575 33     0.391       
97   771991880   c    2.810697  41.9547959 57     0.303       
98   367567689   c    2.8206151 41.9845103 90     0.321       
99   482350926   c    2.8199239 41.98235   80     0.371       
100  772154703   c    2.8216984 41.9836231 71     0.262       
101  772161360   c    2.8226654 41.9859488 59     0.406       
102  9008746321  c    2.8147449 41.9703362 75     0.269       
103  772228947   c    2.8208625 41.9806067 56     0.333       
104  772128087   c    2.8216732 41.978234  41     0.335       
105  772108632   c    2.814377  41.9701184 70     0.489       
106  6582866779  c    2.8110996 41.9600156 98     0.292       
107  772179807   c    2.8104166 41.966881  98     0.389       
108  7835010914  c    2.8242892 41.9773155 38     0.287       
109  772155751   c    2.8171058 41.9658056 80     0.424       
110  772173159   c    2.8174648 41.980686  74     0.369       
111  772127085   c    2.8050272 41.9755515 82     0.388       
112  771966830   c    2.8137927 41.98108   31     0.286       
113  772237677   c    2.8114206 41.9711866 33     0.361       
114  772046194   c    2.8098362 41.9702289 77     0.471       
115  772101492   c    2.8170414 41.9815275 21     0.264       
116  2526375798  c    2.8143976 41.9820644 22     0.412       
117  772253559   c    2.8092964 41.9709107 97     0.3         
118  772171638   c    2.8146566 41.9707148 48     0.399       
119  2526375803  c    2.8144979 41.9818031 80     0.408       
120  4335094143  c    2.8136781 41.968021  48     0.386       
121  772189057   c    2.8322058 41.9885706 93     0.439       
122  772265347   c    2.8219291 41.982411  75     0.288       
123  4335094148  c    2.8139421 41.9686874 22     0.413       
124  772222852   c    2.8162334 41.9838588 26     0.276       
125  772113795   c    2.8191517 41.9787642 59     0.423       
126  772043655   c    2.8169676 41.9666899 85     0.5         
127  3309171076  c    2.8183872 41.9836159 63     0.462       
128  772196754   c    2.8116143 41.9628799 87     0.463       
129  7065886099  c    2.8168202 41.9785199 50     0.479       
130  771967386   c    2.8329262 41.9955583 93     0.271       
131  772135323   c    2.819654  41.9814419 56     0.331       
132  772048288   c    2.8219894 41.9766225 76     0.364       
133  370310566   c    2.8089642 41.9782177 85     0.377       
134  772203436   c    2.8168326 41.9694735 73     0.445       
135  354878892   c    2.8184935 41.9834981 64     0.485       
136  772183987   c    2.8119817 41.9640994 66     0.354       
137  4079309235  c    2.8079731 41.9726306 70     0.347       
138  772276149   c    2.8218181 41.9800707 25     0.291       
139  771978682   c    2.8225021 41.9754499 51     0.471       
140  772139459   c    2.8155948 41.9697999 87     0.339       
141  772157894   c    2.8251501 41.9892258 92     0.369       
142  772164556   c    2.8147566 41.9792392 27     0.394       
143  771973580   c    2.8190768 41.9816365 38     0.307       
144  772147670   c    2.8230282 41.9724021 58     0.273       
145  10225335768 c    2.8253362 41.9801788 100    0.346       
146  771987417   c    2.8198534 41.9826737 92     0.407       
147  772260324   c    2.8133346 41.9800032 83     0.407       
148  772039660   c    2.8181767 41.9835573 32     0.28        
149  772181491   c    2.8173819 41.9696455 31     0.41        
150  773371386   c    2.8276362 41.9846371 61     0.474       
151  772187328   f    2.8116434 41.9606014 0      0.0         
152  772277794   f    2.8190181 41.992515  0      0.0         
153  771997028   f    2.8149372 41.9634453 0      0.0         
154  772148773   f    2.8106278 41.9830134 0      0.0         
155  772267402   f    2.8121132 41.9582842 0      0.0         
156  772057324   f    2.7956453 41.9893836 0      0.0         
157  772266989   f    2.8171144 41.9984569 0      0.0         
158  772136849   f    2.8116912 41.9593203 0      0.0         
159  771984854   f    2.7966629 41.9863544 0      0.0         
160  4225662362  f    2.7912483 41.988652  0      0.0         
161  30903498    a    2.812839  41.9520038 0      0.0         
162  354891566   a    2.8266052 41.9673923 0      0.0         
163  354896644   a    2.8133701 41.9844364 0      0.0         
164  355729589   a    2.822239  41.9861077 0      0.0         
165  357522730   a    2.8030706 41.9745757 0      0.0         
166  367567700   a    2.8213437 41.9850844 0      0.0         
167  368825355   a    2.8197751 41.9831731 0      0.0         
168  370330726   a    2.8212126 41.9794077 0      0.0         
169  392836392   a    2.8024164 41.9701698 0      0.0         
170  392846700   a    2.8170253 41.9765872 0      0.0         
171  433002423   a    2.8125307 41.9539152 0      0.0         
172  612518325   a    2.8011678 41.9573407 0      0.0         
173  612518335   a    2.8014328 41.9577071 0      0.0         
174  670237746   a    2.8120936 41.954425  0      0.0         
175  670237768   a    2.8109121 41.955664  0      0.0         
176  670237875   a    2.8144366 41.9467912 0      0.0         
177  670696177   a    2.82095   41.9791246 0      0.0         
178  760418102   a    2.8176109 41.9725872 0      0.0         
179  771960504   a    2.8030577 41.9933958 0      0.0         
180  771960657   a    2.8057414 41.976583  0      0.0         
181  771961481   a    2.809067  41.9904242 0      0.0         
182  771961515   a    2.8143147 41.9739711 0      0.0         
183  771961676   a    2.8218314 42.006089  0      0.0         
184  771961993   a    2.8108329 41.9782682 0      0.0         
185  771962006   a    2.8110611 41.9831152 0      0.0         
186  771962740   a    2.8072918 41.9941019 0      0.0         
187  771963010   a    2.8218879 41.9785405 0      0.0         
188  771963705   a    2.8217356 41.9596264 0      0.0         
189  771964172   a    2.8286522 41.9718507 0      0.0         
190  771964296   a    2.8123295 41.9747844 0      0.0         
191  771964344   a    2.8179016 41.9527914 0      0.0         
192  771964364   a    2.8068552 41.9614826 0      0.0         
193  771965438   a    2.8193568 41.9963096 0      0.0         
194  771965672   a    2.8369591 41.9945605 0      0.0         
195  771965708   a    2.8301639 41.9718153 0      0.0         
196  771966094   a    2.8249878 42.0092964 0      0.0         
197  771966296   a    2.8030079 41.9730983 0      0.0         
198  771966506   a    2.8323209 41.9887774 0      0.0         
199  771966532   a    2.8452933 41.9731415 0      0.0         
200  771966662   a    2.8099042 41.9850421 0      0.0         
201  771967811   a    2.8067194 41.9773053 0      0.0         
202  771967899   a    2.8077384 41.9739623 0      0.0         
203  771968056   a    2.8096975 41.9764873 0      0.0         
204  771968170   a    2.819139  41.9703702 0      0.0         
205  771968320   a    2.819675  41.9971517 0      0.0         
206  771968359   a    2.8220831 41.9899941 0      0.0         
207  771968419   a    2.8227005 41.9894479 0      0.0         
208  771968599   a    2.8176189 41.9417332 0      0.0         
209  771968660   a    2.8175139 41.9817238 0      0.0         
210  771969289   a    2.8227261 41.9691606 0      0.0         
211  771969376   a    2.8118224 41.9913035 0      0.0         
212  771969633   a    2.824855  41.9536964 0      0.0         
213  771969643   a    2.8277877 41.9659821 0      0.0         
214  771969704   a    2.8252309 41.9708161 0      0.0         
215  771969806   a    2.8299575 42.0215419 0      0.0         
216  771970247   a    2.8130952 41.9694701 0      0.0         
217  771970454   a    2.8063296 41.9772123 0      0.0         
218  771970971   a    2.8167836 41.9586731 0      0.0         
219  771971358   a    2.7950158 41.9907316 0      0.0         
220  771971770   a    2.8120282 41.9604618 0      0.0         
221  771973041   a    2.8234247 41.9805287 0      0.0         
222  771973171   a    2.8404699 41.9716401 0      0.0         
223  771973852   a    2.8271962 41.9762048 0      0.0         
