# Nodes
id    node_label  type x          y          demand service_time
0     349100141   d    11.0324408 49.3898407 0      0.0         
1     1505243535  c    11.0726402 49.456057  39     0.465       
2     3704328977  c    11.068246  49.4630295 48     0.287       
3     332607126   c    11.0634399 49.3474157 46     0.283       
4     1511987994  c    11.0910895 49.4567103 66     0.478       
5     32455966    c    11.1933983 49.4202178 35     0.464       
6     7098205471  c    11.0352228 49.4069094 73     0.375       
7     1527179679  c    11.0594489 49.4597707 75     0.461       
8     257804708   c    11.1211168 49.4233357 94     0.402       
9     7037593897  c    11.0150535 49.4216664 91     0.444       
10    828503210   c    11.0741995 49.4516872 93     0.362       
11    1512804650  c    11.0837372 49.4608332 84     0.473       
12    28525610    c    11.1340531 49.4045271 58     0.35        
13    1041682862  c    11.0143682 49.45172   29     0.461       
14    8575532210  c    11.1014418 49.3561009 64     0.373       
15    8814715828  c    11.0759327 49.4773907 30     0.407       
16    5810964917  c    11.0277438 49.4519107 48     0.271       
17    1503081269  c    11.0813615 49.4464439 38     0.366       
18    823548474   c    11.0702692 49.4697761 29     0.485       
19    296961469   c    11.0236505 49.4183877 78     0.302       
20    31172543    c    11.015448  49.4529204 98     0.442       
21    3110141248  c    11.0468915 49.445396  41     0.271       
22    2809340103  c    11.0879086 49.4392811 72     0.274       
23    703732169   c    11.1203913 49.4108206 41     0.286       
24    2396223948  c    11.018284  49.4284023 99     0.34        
25    7284487372  c    11.1483109 49.463905  23     0.46        
26    1503630926  c    11.0743229 49.4523154 36     0.314       
27    1538544335  c    11.0559694 49.4287437 31     0.329       
28    1513273940  c    11.057922  49.461111  89     0.469       
29    1497838549  c    11.0834734 49.4559472 78     0.347       
30    1522973397  c    11.1254724 49.4669282 44     0.432       
31    1866493780  c    11.0301639 49.42099   83     0.364       
32    4179364311  c    11.0975604 49.4408087 53     0.283       
33    1467712729  c    11.147103  49.4640243 84     0.27        
34    725550812   c    11.0717483 49.4496067 33     0.394       
35    30782684    c    11.0468255 49.4921907 26     0.28        
36    1529223388  c    11.054809  49.4513243 59     0.487       
37    476919903   c    11.1713656 49.4099531 78     0.285       
38    1510499167  c    11.0750827 49.4494287 62     0.414       
39    7302367964  c    11.0646224 49.4493378 58     0.39        
40    253853412   c    11.0411163 49.4104448 77     0.287       
41    224490087   c    11.1370022 49.4614689 29     0.313       
42    1525332711  c    11.0697198 49.462349  86     0.361       
43    1527269485  c    11.053702  49.4592654 51     0.268       
44    1535764462  c    11.0571485 49.4421907 75     0.27        
45    2697419888  c    11.0452241 49.4426522 65     0.37        
46    5782592498  c    11.0617368 49.4796969 89     0.465       
47    6582415351  c    11.0862447 49.405843  36     0.358       
48    1540554360  c    11.0905435 49.4427226 82     0.492       
49    12048756217 c    11.1069506 49.4746088 50     0.37        
50    698657919   c    11.1174084 49.4773385 48     0.388       
51    27510851    f    11.0866475 49.431782  0      0.0         
52    1486117290  f    11.0833497 49.4497028 0      0.0         
53    5343757201  f    11.1422579 49.3976653 0      0.0         
54    1524050419  f    11.0659115 49.4638065 0      0.0         
55    354525652   f    11.0735385 49.4541892 0      0.0         
56    1072913782  f    11.0542315 49.4849986 0      0.0         
57    27794812    f    11.1418407 49.3982756 0      0.0         
58    4931644893  f    11.1376078 49.4137268 0      0.0         
59    1492282110  f    11.1057181 49.458456  0      0.0         
60    10759094367 f    11.1043487 49.4752249 0      0.0         
61    12249874    a    11.1028896 49.4596793 0      0.0         
62    12249876    a    11.0941082 49.458326  0      0.0         
63    12249877    a    11.0890448 49.4576691 0      0.0         
64    12249878    a    11.0889145 49.455675  0      0.0         
65    12249883    a    11.0914604 49.457787  0      0.0         
66    12249892    a    11.0327474 49.5232392 0      0.0         
67    12249899    a    11.0480953 49.5199229 0      0.0         
68    12249900    a    11.0490286 49.5211498 0      0.0         
69    15089737    a    11.1284546 49.4451255 0      0.0         
70    15089739    a    11.128096  49.4450477 0      0.0         
71    15089740    a    11.1281925 49.4452467 0      0.0         
72    15089752    a    11.1214621 49.4427787 0      0.0         
73    15157633    a    11.103099  49.464104  0      0.0         
74    15157635    a    11.1049743 49.4616391 0      0.0         
75    15157640    a    11.1140271 49.4594501 0      0.0         
76    15157642    a    11.1184495 49.4558464 0      0.0         
77    15157653    a    11.1369015 49.447154  0      0.0         
78    15157657    a    11.1213134 49.4529627 0      0.0         
79    15158293    a    11.1140523 49.4595752 0      0.0         
80    15158298    a    11.107365  49.4597869 0      0.0         
81    15158305    a    11.1058861 49.4605074 0      0.0         
82    15158306    a    11.1060245 49.4605566 0      0.0         
83    15158307    a    11.1029839 49.4640536 0      0.0         
84    15158308    a    11.1036128 49.4632968 0      0.0         
85    15158309    a    11.0989921 49.4664714 0      0.0         
86    15158317    a    11.0885534 49.4703048 0      0.0         
87    15158318    a    11.0885649 49.4702081 0      0.0         
88    15158328    a    11.0750198 49.469527  0      0.0         
89    15158344    a    11.0666556 49.4712132 0      0.0         
90    15159420    a    11.0627044 49.4769554 0      0.0         
91    15159422    a    11.0624575 49.4768805 0      0.0         
92    15159452    a    11.0457264 49.5024119 0      0.0         
93    15159458    a    11.0334134 49.5158803 0      0.0         
94    15159468    a    11.0325627 49.5232091 0      0.0         
95    15160882    a    11.0338624 49.5138972 0      0.0         
96    15848380    a    11.0646378 49.4247409 0      0.0         
97    15848392    a    11.0628786 49.4397809 0      0.0         
98    16534228    a    11.0725274 49.4846204 0      0.0         
99    16534231    a    11.0821246 49.4845471 0      0.0         
100   16534234    a    11.0821053 49.4877694 0      0.0         
101   16534235    a    11.0820331 49.4887608 0      0.0         
102   16534238    a    11.0827367 49.4908195 0      0.0         
103   16534246    a    11.0766274 49.4938192 0      0.0         
104   16534248    a    11.0765279 49.4933087 0      0.0         
105   16534249    a    11.0775852 49.493032  0      0.0         
106   16534250    a    11.0790446 49.4929114 0      0.0         
107   16534251    a    11.0813803 49.492661  0      0.0         
108   16538040    a    11.056014  49.443963  0      0.0         
109   16538049    a    11.0644347 49.4246697 0      0.0         
110   16538068    a    11.0701346 49.455088  0      0.0         
111   16538070    a    11.0691186 49.4527359 0      0.0         
112   16538080    a    11.069532  49.4656426 0      0.0         
113   16539677    a    11.0636126 49.428125  0      0.0         
114   16539680    a    11.06573   49.4278904 0      0.0         
115   16539695    a    11.0762561 49.4306856 0      0.0         
116   16539697    a    11.0781857 49.4306355 0      0.0         
117   16539705    a    11.0902885 49.4298243 0      0.0         
118   16539709    a    11.0935395 49.4303928 0      0.0         
119   16539718    a    11.1178571 49.4378899 0      0.0         
120   16539722    a    11.1167069 49.435859  0      0.0         
121   16539730    a    11.1301393 49.4329059 0      0.0         
122   20946749    a    11.067219  49.4160644 0      0.0         
123   20946750    a    11.0677676 49.4170891 0      0.0         
124   20946751    a    11.0669851 49.4151279 0      0.0         
125   20946762    a    11.0566552 49.4093507 0      0.0         
126   20946763    a    11.0565881 49.4094895 0      0.0         
127   20946765    a    11.0522598 49.407281  0      0.0         
128   20946767    a    11.0539157 49.4068448 0      0.0         
129   20946768    a    11.053945  49.4067069 0      0.0         
130   20946769    a    11.0517963 49.407254  0      0.0         
131   20946770    a    11.0500589 49.4079527 0      0.0         
132   20946771    a    11.0504795 49.4080241 0      0.0         
133   20946772    a    11.0519891 49.4083789 0      0.0         
134   20967184    a    11.0634127 49.4589414 0      0.0         
135   20967214    a    11.0858908 49.4453927 0      0.0         
136   20967215    a    11.0859251 49.4442939 0      0.0         
137   21263895    a    10.9999059 49.4452446 0      0.0         
138   21263908    a    11.0008211 49.4421709 0      0.0         
139   21317572    a    11.065917  49.4369735 0      0.0         
140   21317575    a    11.0646214 49.4385122 0      0.0         
141   21317577    a    11.0635529 49.4385033 0      0.0         
142   21317622    a    11.0270224 49.4421633 0      0.0         
143   21317625    a    11.0268941 49.4422317 0      0.0         
144   21317630    a    11.0364951 49.4486291 0      0.0         
145   21317634    a    11.0187454 49.453549  0      0.0         
146   21317636    a    11.0217077 49.4602215 0      0.0         
147   21317640    a    11.0160643 49.4537166 0      0.0         
148   21317641    a    11.0167662 49.455029  0      0.0         
149   21317651    a    11.0179832 49.4634458 0      0.0         
150   21484354    a    11.0436952 49.4212734 0      0.0         
151   21510739    a    11.1719913 49.3896811 0      0.0         
152   21510740    a    11.1690128 49.392094  0      0.0         
153   21587866    a    11.0399757 49.4257279 0      0.0         
154   21643318    a    11.1820774 49.4693262 0      0.0         
155   21643328    a    11.1784026 49.4690193 0      0.0         
156   21643332    a    11.1714549 49.468896  0      0.0         
157   21643338    a    11.1410849 49.4629194 0      0.0         
158   21643344    a    11.0972119 49.4494959 0      0.0         
159   21643370    a    11.0696975 49.4656646 0      0.0         
160   21643392    a    11.1057187 49.4804496 0      0.0         
161   21643397    a    11.1042045 49.4760978 0      0.0         
162   21643398    a    11.103271  49.4729271 0      0.0         
163   21643407    a    11.1008165 49.4700795 0      0.0         
164   21643408    a    11.0998892 49.4691356 0      0.0         
165   21643431    a    11.0868535 49.459188  0      0.0         
166   21724859    a    11.1908287 49.4069786 0      0.0         
167   21724864    a    11.1529175 49.4163197 0      0.0         
168   21724867    a    11.1447033 49.4129747 0      0.0         
169   21724868    a    11.1443546 49.4127418 0      0.0         
170   21724871    a    11.1408854 49.4150151 0      0.0         
171   21724873    a    11.1316378 49.4213166 0      0.0         
172   21724875    a    11.1241137 49.417615  0      0.0         
173   21741172    a    11.1683995 49.3925888 0      0.0         
174   21751850    a    11.1229204 49.4749172 0      0.0         
175   21751866    a    11.0514769 49.4632898 0      0.0         
176   21751874    a    11.1201711 49.4745799 0      0.0         
177   21751886    a    11.1260035 49.4747744 0      0.0         
178   21751889    a    11.0400661 49.4664234 0      0.0         
179   21751903    a    11.0606234 49.4667386 0      0.0         
180   21751917    a    11.0408334 49.4663678 0      0.0         
