# Nodes
id   node_label  type x         y          demand service_time
0    5648213556  d    4.7970758 45.7727074 0      0.0         
1    25327127    c    4.8504003 45.7692966 57     0.297       
2    26106395    c    4.8341954 45.7633728 99     0.467       
3    26106404    c    4.8333318 45.7620267 28     0.412       
4    36863014    c    4.8274451 45.7795501 41     0.39        
5    25306160    c    4.8465547 45.7560285 78     0.345       
6    25306161    c    4.846768  45.7550147 53     0.496       
7    26729010    c    4.8039677 45.7768938 96     0.405       
8    9499384374  c    4.8440388 45.7679265 28     0.264       
9    8087900728  c    4.8742518 45.7433435 71     0.296       
10   254580798   c    4.8556652 45.7609555 78     0.377       
11   25306176    c    4.8483501 45.7567817 79     0.473       
12   254580800   c    4.8553285 45.7610223 36     0.289       
13   486022213   c    4.8094442 45.7544578 52     0.447       
14   25306183    c    4.847833  45.7595929 68     0.311       
15   24484937    c    4.8297738 45.7547778 88     0.264       
16   8087899732  c    4.8741263 45.7398497 60     0.258       
17   6291616343  c    4.8348308 45.7592934 34     0.497       
18   1954994779  c    4.8557941 45.7659167 28     0.437       
19   26106461    c    4.8360078 45.7666473 31     0.296       
20   378175582   c    4.8591751 45.7683369 60     0.448       
21   26584157    c    4.8311237 45.7668299 88     0.34        
22   27503200    c    4.8275921 45.7659608 46     0.475       
23   25152613    c    4.854807  45.7484428 33     0.411       
24   27503205    c    4.8282487 45.765448  78     0.492       
25   25337448    c    4.8470851 45.7500538 57     0.357       
26   838347881   c    4.8321642 45.7566953 62     0.341       
27   26106475    c    4.833408  45.7653353 26     0.358       
28   26106481    c    4.8343413 45.7653976 38     0.35        
29   8913584754  c    4.8674011 45.7285982 66     0.312       
30   26583691    c    4.8308494 45.7604277 58     0.35        
31   25310862    c    4.8551708 45.7697443 98     0.439       
32   195228      c    4.8296142 45.7592213 23     0.393       
33   25310879    c    4.8541634 45.7696477 58     0.358       
34   25310880    c    4.8523652 45.76948   26     0.274       
35   8900393129  c    4.865702  45.7319528 88     0.316       
36   24809643    c    4.8312961 45.7550743 87     0.402       
37   130143410   c    4.8323134 45.779495  55     0.403       
38   195251      c    4.8466255 45.7521209 20     0.493       
39   130143413   c    4.8322404 45.7783984 84     0.491       
40   21595835    c    4.8641958 45.7456909 38     0.41        
41   24809664    c    4.8316594 45.7557778 49     0.473       
42   9218729160  c    4.8362449 45.7569989 44     0.406       
43   2987627211  c    4.8465222 45.749486  92     0.3         
44   195279      c    4.8704734 45.7440532 43     0.28        
45   12566661331 c    4.8472001 45.769434  23     0.307       
46   25310933    c    4.8453748 45.7616173 94     0.459       
47   1644715739  c    4.8661636 45.7529696 43     0.332       
48   864608478   c    4.8913669 45.7533942 69     0.272       
49   4462750946  c    4.844391  45.7543193 39     0.263       
50   26235109    c    4.8424836 45.7466395 84     0.298       
51   7274778343  c    4.8381882 45.764047  64     0.448       
52   5955768566  c    4.8652917 45.7453806 69     0.407       
53   8831721720  c    4.8423266 45.7600039 45     0.346       
54   1909750009  c    4.7977831 45.7631369 41     0.473       
55   26480401    c    4.8365475 45.7573029 32     0.382       
56   9407931158  c    4.8342748 45.7645173 48     0.383       
57   25319195    c    4.8444431 45.7660179 32     0.424       
58   83700515    c    4.8076943 45.777274  91     0.392       
59   25319211    c    4.8437434 45.7642741 36     0.382       
60   25634092    c    4.8446486 45.7557656 69     0.256       
61   21674799    c    4.8474368 45.7682339 99     0.332       
62   26035006    c    4.8578794 45.769179  46     0.334       
63   2789756734  c    4.8071917 45.7742006 68     0.378       
64   25173835    c    4.8569612 45.7504514 32     0.315       
65   252333899   c    4.8206344 45.7667839 100    0.32        
66   3121838414  c    4.8488548 45.7292614 69     0.289       
67   730804047   c    4.8343432 45.767298  21     0.42        
68   26057042    c    4.8452729 45.7559437 53     0.413       
69   624172886   c    4.8952282 45.7530804 88     0.374       
70   6394789719  c    4.8495319 45.7505462 37     0.376       
71   24485734    c    4.8304411 45.7534787 23     0.447       
72   6262067560  c    4.841802  45.7635816 23     0.48        
73   8788252008  c    4.8241954 45.7467585 72     0.416       
74   24485740    c    4.831429  45.752621  58     0.338       
75   25722225    c    4.8284057 45.7530781 81     0.482       
76   4851065207  c    4.8682619 45.7547405 74     0.294       
77   3445973895  c    4.8524548 45.784802  48     0.286       
78   1029524884  c    4.8331671 45.76028   63     0.403       
79   21674905    c    4.8394705 45.7507024 49     0.432       
80   25316256    c    4.8434731 45.7706377 40     0.461       
81   2290246566  c    4.855884  45.762468  37     0.334       
82   26058664    c    4.8415422 45.7553565 22     0.363       
83   25306024    c    4.848997  45.7517221 24     0.272       
84   254581674   c    4.8565806 45.7611645 90     0.442       
85   1042749357  c    4.8473196 45.7688636 74     0.471       
86   25306034    c    4.8520931 45.7527837 26     0.297       
87   26058165    c    4.8384968 45.7537613 49     0.331       
88   26106297    c    4.8333437 45.7608387 47     0.423       
89   26106298    c    4.8340421 45.7607261 37     0.499       
90   25743297    c    4.8341169 45.7620664 71     0.289       
91   25478600    c    4.8341053 45.7693565 91     0.401       
92   26079689    c    4.8451589 45.7548962 54     0.498       
93   25450957    c    4.8424315 45.7508135 40     0.27        
94   8797918163  c    4.8830223 45.732102  43     0.267       
95   2922474452  c    4.8349091 45.7767004 90     0.287       
96   35516374    c    4.8300003 45.759085  50     0.292       
97   26728926    c    4.8053847 45.7751627 26     0.473       
98   891129825   c    4.871038  45.7345758 31     0.358       
99   27362278    c    4.8837631 45.7237259 28     0.44        
100  8831478256  c    4.8416881 45.7539189 43     0.252       
101  26027234    f    4.849505  45.7619172 0      0.0         
102  4128078788  f    4.8335903 45.7434876 0      0.0         
103  25327147    f    4.8508973 45.7666148 0      0.0         
104  27362283    f    4.8769719 45.7287244 0      0.0         
105  25722219    f    4.8274817 45.7557639 0      0.0         
106  25622574    f    4.8308796 45.744732  0      0.0         
107  1036842321  f    4.8513105 45.7569241 0      0.0         
108  21992980    f    4.862575  45.7485368 0      0.0         
109  26058168    f    4.8378434 45.7529562 0      0.0         
110  1969423902  f    4.8604813 45.7419216 0      0.0         
111  143403      a    4.8775406 45.7338265 0      0.0         
112  143408      a    4.8763392 45.734208  0      0.0         
113  143412      a    4.8628174 45.738481  0      0.0         
114  143413      a    4.8648442 45.7378325 0      0.0         
115  143415      a    4.8638746 45.7405718 0      0.0         
116  143416      a    4.8648175 45.7423937 0      0.0         
117  143417      a    4.8653524 45.7434152 0      0.0         
118  143418      a    4.8662118 45.74512   0      0.0         
119  143421      a    4.8683205 45.7445879 0      0.0         
120  143435      a    4.862994  45.7408693 0      0.0         
121  143439      a    4.8537112 45.7435071 0      0.0         
122  195222      a    4.836902  45.7572235 0      0.0         
123  195231      a    4.8337706 45.7533116 0      0.0         
124  195232      a    4.8339066 45.7530715 0      0.0         
125  195234      a    4.8386402 45.7512129 0      0.0         
126  195235      a    4.8401349 45.7503096 0      0.0         
127  195236      a    4.8411203 45.7497245 0      0.0         
128  195237      a    4.8428234 45.7487134 0      0.0         
129  195239      a    4.8451082 45.7473632 0      0.0         
130  195241      a    4.8488579 45.7452345 0      0.0         
131  195242      a    4.849161  45.7455544 0      0.0         
132  195244      a    4.8499842 45.7464263 0      0.0         
133  195246      a    4.8518925 45.7443892 0      0.0         
134  195249      a    4.8521067 45.749826  0      0.0         
135  195250      a    4.8481937 45.7510527 0      0.0         
136  195252      a    4.8440857 45.7538146 0      0.0         
137  195256      a    4.8336422 45.7478086 0      0.0         
138  195259      a    4.8599184 45.75104   0      0.0         
139  195261      a    4.861588  45.7539262 0      0.0         
140  195262      a    4.8604722 45.7499195 0      0.0         
141  195266      a    4.8644645 45.7500008 0      0.0         
142  195268      a    4.8650444 45.7507295 0      0.0         
143  195270      a    4.8653924 45.7515565 0      0.0         
144  195271      a    4.8685939 45.7512027 0      0.0         
145  195274      a    4.8681255 45.7489016 0      0.0         
146  195275      a    4.8676335 45.747923  0      0.0         
147  195276      a    4.8652133 45.7476254 0      0.0         
148  195277      a    4.8681383 45.7466235 0      0.0         
149  195282      a    4.8408271 45.7559836 0      0.0         
150  581678      a    4.8436512 45.7482219 0      0.0         
151  7300862     a    4.8732228 45.7448729 0      0.0         
152  7300867     a    4.8728497 45.743567  0      0.0         
153  7393914     a    4.7843656 45.7476418 0      0.0         
154  7393915     a    4.7864605 45.7486455 0      0.0         
155  7394428     a    4.7855161 45.7499468 0      0.0         
156  7394439     a    4.7853145 45.7502518 0      0.0         
157  7394449     a    4.7840312 45.7494192 0      0.0         
158  7394456     a    4.7836769 45.7498732 0      0.0         
159  7394477     a    4.7833614 45.7497324 0      0.0         
160  7394819     a    4.7928393 45.7534813 0      0.0         
161  7394820     a    4.7960631 45.7543996 0      0.0         
162  7394824     a    4.7956143 45.7530219 0      0.0         
163  7394832     a    4.7922391 45.7502509 0      0.0         
164  7394907     a    4.7977295 45.7558379 0      0.0         
165  7394910     a    4.7976889 45.7563978 0      0.0         
166  7394925     a    4.7969598 45.7563465 0      0.0         
167  7395099     a    4.789071  45.7506014 0      0.0         
168  7395346     a    4.7808296 45.7484327 0      0.0         
169  7469500     a    4.8382347 45.7686227 0      0.0         
170  7469501     a    4.8384656 45.7635164 0      0.0         
171  7470129     a    4.8379366 45.7601706 0      0.0         
172  7470130     a    4.8376296 45.7590967 0      0.0         
173  8089058     a    4.7809702 45.7499755 0      0.0         
174  8089059     a    4.7818971 45.7520908 0      0.0         
175  8206700     a    4.7945168 45.7492119 0      0.0         
176  8207506     a    4.7961256 45.7562492 0      0.0         
177  8209560     a    4.7897326 45.7532588 0      0.0         
178  8209633     a    4.7894828 45.7526317 0      0.0         
179  8358135     a    4.8410595 45.759994  0      0.0         
180  8433662     a    4.8058577 45.7561257 0      0.0         
181  8433684     a    4.8029272 45.7562573 0      0.0         
182  8433808     a    4.8103452 45.7571138 0      0.0         
183  8433940     a    4.8122871 45.756665  0      0.0         
184  8434031     a    4.8158781 45.7556909 0      0.0         
185  8434042     a    4.8175251 45.7562442 0      0.0         
186  8592437     a    4.8124207 45.7547781 0      0.0         
187  8593279     a    4.808692  45.7554866 0      0.0         
188  8593425     a    4.8046912 45.7533309 0      0.0         
189  8876507     a    4.8032796 45.7523229 0      0.0         
190  8876576     a    4.8067121 45.7502241 0      0.0         
191  8876586     a    4.8074259 45.7500367 0      0.0         
192  8876604     a    4.8088834 45.7517939 0      0.0         
193  8877429     a    4.8070982 45.7548461 0      0.0         
194  9213739     a    4.7914238 45.7591471 0      0.0         
195  9213755     a    4.7938998 45.7586254 0      0.0         
196  9213756     a    4.7950489 45.7582282 0      0.0         
197  9214618     a    4.8367805 45.7468084 0      0.0         
198  9214708     a    4.8472228 45.7434686 0      0.0         
199  9214909     a    4.8657274 45.739582  0      0.0         
200  9214911     a    4.8662998 45.740699  0      0.0         
201  9214915     a    4.8677313 45.7403478 0      0.0         
202  9214919     a    4.8647954 45.7402118 0      0.0         
203  9249417     a    4.813149  45.7542301 0      0.0         
204  9249808     a    4.814648  45.7509067 0      0.0         
205  9249817     a    4.8166536 45.751851  0      0.0         
206  9250428     a    4.8194793 45.7523243 0      0.0         
207  9250674     a    4.8203026 45.7515721 0      0.0         
208  9257184     a    4.7961739 45.7549555 0      0.0         
209  9257186     a    4.796148  45.754831  0      0.0         
210  9257214     a    4.7967569 45.7558414 0      0.0         
211  9257226     a    4.7963214 45.7549225 0      0.0         
212  9257232     a    4.7962694 45.7548122 0      0.0         
213  9258943     a    4.8069353 45.7560083 0      0.0         
214  9259179     a    4.802534  45.7549996 0      0.0         
215  9259186     a    4.8027468 45.7550783 0      0.0         
216  9259681     a    4.798071  45.7539592 0      0.0         
217  13383951    a    4.829905  45.7475571 0      0.0         
218  13383978    a    4.822422  45.750961  0      0.0         
219  13445139    a    4.8021362 45.7638554 0      0.0         
220  15925416    a    4.8422624 45.7207743 0      0.0         
221  15925438    a    4.8498574 45.75044   0      0.0         
