# Nodes
id    node_label  type x          y          demand service_time
0     1468061898  d    -0.9464796 37.8466558 0      0.0         
1     1708185088  c    -1.1575611 38.0017724 66     0.273       
2     5320556041  c    -1.1243875 37.9499231 48     0.344       
3     748295179   c    -1.1274672 37.9851421 67     0.257       
4     633424909   c    -1.1319341 37.9915072 84     0.465       
5     2148016151  c    -1.130381  37.99156   28     0.278       
6     2242470431  c    -1.1164504 38.0067161 34     0.344       
7     10124388385 c    -1.1330898 37.9891301 89     0.478       
8     1216755245  c    -1.1272648 37.9866142 47     0.315       
9     705254966   c    -1.1287364 37.9930933 39     0.402       
10    2635212343  c    -1.1007639 38.014392  71     0.445       
11    700846655   c    -1.1232781 37.9895051 46     0.346       
12    312513089   c    -1.1214544 37.980701  31     0.31        
13    1891387901  c    -1.1520777 38.0074563 84     0.296       
14    690594372   c    -1.1309222 37.9952577 36     0.262       
15    313219653   c    -1.1288817 37.993444  39     0.407       
16    552939079   c    -1.1315851 38.0245052 21     0.265       
17    7947822673  c    -1.1788414 37.9385979 100    0.289       
18    1479066196  c    -1.1801827 37.9776491 51     0.343       
19    480115805   c    -1.1271738 37.9885968 67     0.477       
20    7814895197  c    -1.0584211 37.9887229 74     0.41        
21    700845163   c    -1.1252427 37.9901617 33     0.295       
22    10095810157 c    -1.1207658 37.9753104 93     0.251       
23    248924785   c    -1.132158  37.9889    34     0.45        
24    313490546   c    -1.1268732 37.994149  29     0.426       
25    322868342   c    -1.1278354 37.9774622 76     0.274       
26    4947482746  c    -1.1050575 37.9767067 44     0.376       
27    705255040   c    -1.12673   37.9938147 65     0.453       
28    705255059   c    -1.1283596 37.9936273 21     0.434       
29    307928728   c    -1.1321653 37.9873952 66     0.261       
30    313176741   c    -1.1611676 37.9416302 21     0.439       
31    6130801144  c    -1.0626502 38.0320732 83     0.412       
32    10120739507 c    -1.1237354 37.9918736 92     0.267       
33    552585908   c    -1.0945752 37.9554558 41     0.296       
34    689220276   c    -1.1141794 37.990762  74     0.288       
35    10238827714 c    -1.0921794 37.9577212 27     0.435       
36    1534382788  c    -1.1141308 37.9760916 83     0.255       
37    1274338505  c    -1.1286539 37.9995466 78     0.473       
38    248920790   c    -1.1324894 37.9901402 38     0.28        
39    248920791   c    -1.1321364 37.9902333 94     0.437       
40    787363565   c    -1.1418275 37.9402304 50     0.319       
41    10120779503 c    -1.1236458 37.9916019 24     0.442       
42    313226995   c    -1.1272148 37.9948667 85     0.288       
43    312526582   c    -1.0831612 37.9999801 66     0.468       
44    693337847   c    -1.1272195 37.9876364 39     0.495       
45    1534382841  c    -1.1147127 37.9764073 22     0.482       
46    1444293378  c    -1.09176   37.9580085 55     0.368       
47    311875847   c    -1.159661  37.9393582 74     0.288       
48    1534382865  c    -1.1148153 37.9766121 41     0.319       
49    1534315294  c    -1.1099687 38.0023326 23     0.268       
50    3005036318  c    -1.1054391 37.9781034 44     0.256       
51    2458327854  c    -1.1867941 38.0007602 38     0.312       
52    412395825   c    -1.0914975 38.0090821 55     0.458       
53    308231985   c    -1.1614506 37.9423731 96     0.359       
54    311878453   c    -1.1588494 37.9389426 24     0.377       
55    8533349182  c    -1.1020145 38.0119167 60     0.385       
56    3895893840  c    -1.1333278 37.9900429 80     0.25        
57    311875416   c    -1.1605507 37.9386669 87     0.27        
