# Nodes
id    node_label  type x          y          demand service_time
0     146669172   d    16.9901852 52.3937682 0      0.0         
1     1754137601  c    16.9424311 52.3812893 34     0.327       
2     1988495888  c    16.9280929 52.4007337 32     0.388       
3     1862210070  c    16.9050129 52.366171  63     0.338       
4     3647270424  c    16.9331229 52.4053102 78     0.438       
5     314821657   c    16.9108449 52.4138641 74     0.303       
6     10780924953 c    16.9951498 52.3650091 40     0.327       
7     301873692   c    16.9039158 52.3667171 76     0.387       
8     4276511773  c    16.930166  52.4019234 85     0.267       
9     4276511777  c    16.9302534 52.4020588 51     0.296       
10    7195162658  c    16.928946  52.4519382 97     0.494       
11    316396071   c    16.9503936 52.3927862 26     0.463       
12    1832137256  c    16.9296431 52.4005334 32     0.336       
13    283476017   c    16.9932173 52.4006304 31     0.306       
14    4352957491  c    16.9201971 52.4062796 29     0.411       
15    6821234739  c    16.8982564 52.3932011 48     0.404       
16    150638645   c    16.9736003 52.4218959 64     0.335       
17    2967702069  c    16.9210108 52.4388391 92     0.492       
18    11510765114 c    16.9890703 52.3685543 28     0.369       
19    2949668943  c    16.8835897 52.3878174 93     0.498       
20    7233813072  c    16.8951822 52.4115236 74     0.364       
21    155534415   c    16.8739721 52.4601035 46     0.49        
22    3837814356  c    16.9276585 52.4008708 73     0.353       
23    9108228187  c    16.9447006 52.4559463 43     0.302       
24    2724311139  c    16.833581  52.3544049 53     0.344       
25    3822494319  c    16.8946617 52.4488361 65     0.492       
26    2478334063  c    16.8685959 52.4110495 52     0.275       
27    7214896240  c    16.8602731 52.4053242 38     0.348       
28    5171792498  c    16.9059403 52.4411319 76     0.413       
29    9891248755  c    16.9454693 52.3815672 62     0.334       
30    4375833715  c    16.9357029 52.401156  60     0.262       
31    2696356982  c    16.9256333 52.4019234 40     0.346       
32    6333220473  c    16.9180392 52.3416607 36     0.317       
33    2454085757  c    16.9285294 52.4607017 37     0.442       
34    4933219970  c    16.8901345 52.4469546 56     0.311       
35    11507925635 c    16.8334332 52.410767  68     0.29        
36    2872537218  c    16.9388696 52.4126855 62     0.35        
37    4395441800  c    16.9556731 52.3951077 82     0.382       
38    314819208   c    16.8992363 52.4108644 35     0.395       
39    314819211   c    16.8988385 52.4099558 66     0.261       
40    6316014732  c    16.83164   52.3820621 22     0.379       
41    4213180562  c    16.8654027 52.3806538 88     0.441       
42    8709971093  c    16.9480139 52.4537797 27     0.387       
43    2719839382  c    16.9812711 52.4095283 62     0.254       
44    4342751896  c    16.8750094 52.4216676 92     0.259       
45    4395441819  c    16.953669  52.3967669 79     0.259       
46    7986054814  c    16.8235451 52.432569  39     0.468       
47    3223629986  c    16.9242561 52.4329656 95     0.459       
48    392260258   c    16.8788136 52.3930737 51     0.267       
49    3721545400  c    16.9374575 52.4050855 38     0.479       
50    9287776954  c    16.8447295 52.4318741 41     0.486       
51    2906986682  c    16.9781609 52.39734   60     0.464       
52    6226015422  c    17.0203454 52.3667825 71     0.422       
53    12091870928 c    16.9423408 52.381996  63     0.357       
54    1546133718  c    16.9183854 52.4365357 41     0.377       
55    1438291164  c    16.9314595 52.4057448 100    0.484       
56    316396765   c    16.9572675 52.3903743 84     0.498       
57    1211793632  c    16.9402069 52.4379291 21     0.493       
58    3098989793  c    16.9915653 52.3935723 25     0.367       
59    11518277349 c    16.9226776 52.4046759 41     0.382       
60    1311267051  c    16.9420798 52.4378365 54     0.44        
61    10538070763 c    16.818149  52.4129302 39     0.397       
62    790518513   c    16.9532167 52.3976996 74     0.345       
63    3424467701  c    16.9053506 52.4123564 70     0.305       
64    257356022   c    16.8745351 52.4461498 34     0.269       
65    3354527485  c    16.8965595 52.381452  77     0.457       
66    10152535293 c    16.8910061 52.4466201 62     0.317       
67    8494335752  c    16.9440409 52.4329638 96     0.281       
68    2624594185  c    16.9852629 52.4101332 63     0.262       
69    4359126794  c    16.926593  52.405551  55     0.422       
70    6234422537  c    16.8762384 52.4224356 63     0.377       
71    9102941964  c    16.9603457 52.3963019 89     0.426       
72    1357031692  c    16.9108401 52.4331022 35     0.269       
73    12048870667 c    16.9049555 52.4170849 35     0.315       
74    4383556879  c    16.9408429 52.4072117 49     0.268       
75    9419432720  c    16.9255076 52.4021159 24     0.304       
76    5270447378  c    16.9081566 52.4149278 96     0.497       
77    9419432723  c    16.9253721 52.4021541 24     0.383       
78    3200856855  c    16.9409329 52.4380657 96     0.294       
79    1717903135  c    16.9086193 52.4605975 40     0.37        
80    4410626849  c    16.8753759 52.3992317 23     0.402       
81    4410626851  c    16.8742487 52.3989992 69     0.281       
82    3939689764  c    16.9568849 52.3965252 54     0.333       
