# Nodes
id    node_label  type x          y          demand service_time
0     3561100705  d    17.1912842 48.2162808 0      0.0         
1     9089553025  c    17.1584067 48.1639959 72     0.315       
2     10178120065 c    17.1027447 48.1173038 21     0.441       
3     9514724361  c    17.1486918 48.1688637 98     0.3         
4     5884012938  c    17.1435937 48.1471914 68     0.49        
5     5876728332  c    17.1712798 48.18038   68     0.263       
6     27044237    c    17.1810624 48.1663871 52     0.383       
7     2600536592  c    17.1823515 48.1443556 99     0.289       
8     9657264017  c    17.082687  48.1654609 94     0.281       
9     3465224214  c    17.1392601 48.1556139 37     0.419       
10    3592680345  c    17.1475897 48.1537339 38     0.389       
11    21503258    c    17.1813373 48.1661505 34     0.479       
12    10158024346 c    17.0112509 48.2145648 52     0.268       
13    7847727773  c    17.1584014 48.1517115 89     0.349       
14    5718757662  c    17.1366329 48.1268994 46     0.385       
15    271744929   c    17.1476472 48.1615764 82     0.449       
16    2313282084  c    17.1280797 48.1410886 92     0.269       
17    7745646885  c    17.1297114 48.1461331 98     0.403       
18    4706470949  c    17.1538823 48.1678274 66     0.398       
19    248614695   c    17.1951725 48.1293851 40     0.318       
20    2391049771  c    17.1027501 48.1106233 20     0.294       
21    2030427952  c    17.1063106 48.1408528 46     0.334       
22    882821940   c    17.1165755 48.1443403 67     0.461       
23    620839477   c    17.1075667 48.0956467 62     0.42        
24    25641525    c    17.1128115 48.1479195 26     0.29        
25    2889111606  c    17.1310037 48.1517043 54     0.334       
26    6371221691  c    17.1117519 48.1485358 24     0.271       
27    2588601276  c    17.1124636 48.1447292 74     0.482       
28    18047168    c    17.1276747 48.1581222 32     0.364       
29    5197948097  c    17.0710585 48.1561416 88     0.338       
30    2323732301  c    17.1524701 48.1638375 51     0.335       
31    2663067726  c    17.1166869 48.1554668 71     0.277       
32    5098590543  c    17.1448365 48.054822  40     0.338       
33    2673522898  c    17.1726582 48.1662472 47     0.364       
34    9877408340  c    17.1336374 48.1423144 28     0.342       
35    11980276310 c    17.1756314 48.1425444 25     0.398       
36    4778236377  c    17.106346  48.1481006 48     0.455       
37    3541300955  c    17.155324  48.1590026 79     0.473       
38    5141050075  c    17.1415721 48.1949793 49     0.392       
39    5301195871  c    17.1265645 48.1479345 43     0.496       
40    1789905505  c    17.1095287 48.109503  57     0.276       
41    4351688163  c    17.164837  48.1610711 89     0.344       
42    353943268   c    17.0436021 48.1797929 37     0.259       
43    2994600420  c    17.1443988 48.1544315 50     0.417       
44    1112025075  c    17.1634609 48.156867  49     0.403       
45    722946678   c    17.0983379 48.1843993 36     0.417       
46    2432501495  c    17.106494  48.1529904 66     0.33        
47    5324619769  c    17.1440944 48.2021639 32     0.273       
48    4444754170  c    17.1293387 48.1520535 77     0.322       
49    10293903483 c    17.1576427 48.2133033 49     0.457       
50    7914303743  c    17.155555  48.0440326 34     0.495       
51    12099709827 f    17.1416236 48.0724705 0      0.0         
52    2970791118  f    17.0379131 48.2390804 0      0.0         
53    26079668    f    17.1460323 48.2142794 0      0.0         
54    8959591129  f    17.0727457 48.175187  0      0.0         
55    2524619862  f    17.1090774 48.133375  0      0.0         
56    2516198006  f    17.1261276 48.1426618 0      0.0         
57    695271804   f    17.1076067 48.139892  0      0.0         
58    299680121   f    17.1275225 48.1441363 0      0.0         
59    7686796380  f    17.0431149 48.2022423 0      0.0         
